,image_index,iou,segment_index,segment_type,segment_size
9,27,0.9097686375321337,10,false_positives,1
10,27,0.9097686375321337,11,false_positives,1
11,27,0.9097686375321337,12,false_positives,1
12,27,0.9097686375321337,13,false_positives,1
13,27,0.9097686375321337,14,false_positives,21
14,27,0.9097686375321337,15,false_positives,1
15,27,0.9097686375321337,16,false_positives,1
16,27,0.9097686375321337,17,false_positives,20
17,27,0.9097686375321337,18,false_positives,1
18,27,0.9097686375321337,19,false_positives,1
19,27,0.9097686375321337,20,false_positives,1
20,27,0.9097686375321337,21,false_positives,12
0,27,0.9097686375321337,1,false_negatives,66
1,27,0.9097686375321337,2,false_negatives,44
2,27,0.9097686375321337,3,false_negatives,4
3,27,0.9097686375321337,4,false_negatives,2
4,27,0.9097686375321337,5,false_negatives,1
5,27,0.9097686375321337,6,false_negatives,6
6,27,0.9097686375321337,7,false_negatives,10
7,27,0.9097686375321337,8,false_negatives,1
8,27,0.9097686375321337,9,false_negatives,29
0,27,0.9097686375321337,1,true_positives,3539
0,28,0.8247191011235955,1,false_positives,56
1,28,0.8247191011235955,2,false_positives,28
2,28,0.8247191011235955,3,false_positives,1
3,28,0.8247191011235955,4,false_positives,2
4,28,0.8247191011235955,5,false_positives,3
0,28,0.8247191011235955,1,false_negatives,19
1,28,0.8247191011235955,2,false_negatives,124
2,28,0.8247191011235955,3,false_negatives,1
0,28,0.8247191011235955,1,true_positives,1101
0,29,0.8914728682170543,1,false_positives,1
1,29,0.8914728682170543,2,false_positives,12
2,29,0.8914728682170543,3,false_positives,1
3,29,0.8914728682170543,4,false_positives,1
4,29,0.8914728682170543,5,false_positives,23
5,29,0.8914728682170543,6,false_positives,6
0,29,0.8914728682170543,1,false_negatives,5
1,29,0.8914728682170543,2,false_negatives,10
2,29,0.8914728682170543,3,false_negatives,1
3,29,0.8914728682170543,4,false_negatives,8
4,29,0.8914728682170543,5,false_negatives,1
5,29,0.8914728682170543,6,false_negatives,7
6,29,0.8914728682170543,7,false_negatives,3
7,29,0.8914728682170543,8,false_negatives,3
8,29,0.8914728682170543,9,false_negatives,1
9,29,0.8914728682170543,10,false_negatives,1
0,29,0.8914728682170543,1,true_positives,690
0,30,0.8709327548806941,1,false_positives,22
1,30,0.8709327548806941,2,false_positives,3
2,30,0.8709327548806941,3,false_positives,4
3,30,0.8709327548806941,4,false_positives,42
4,30,0.8709327548806941,5,false_positives,1
5,30,0.8709327548806941,6,false_positives,1
6,30,0.8709327548806941,7,false_positives,1
0,30,0.8709327548806941,1,false_negatives,13
1,30,0.8709327548806941,2,false_negatives,22
2,30,0.8709327548806941,3,false_negatives,1
3,30,0.8709327548806941,4,false_negatives,2
4,30,0.8709327548806941,5,false_negatives,7
0,30,0.8709327548806941,1,true_positives,803
0,31,0.9263351749539595,1,false_positives,1
1,31,0.9263351749539595,2,false_positives,7
2,31,0.9263351749539595,3,false_positives,1
3,31,0.9263351749539595,4,false_positives,4
4,31,0.9263351749539595,5,false_positives,1
5,31,0.9263351749539595,6,false_positives,2
6,31,0.9263351749539595,7,false_positives,2
0,31,0.9263351749539595,1,false_negatives,8
1,31,0.9263351749539595,2,false_negatives,1
2,31,0.9263351749539595,3,false_negatives,1
3,31,0.9263351749539595,4,false_negatives,9
4,31,0.9263351749539595,5,false_negatives,1
5,31,0.9263351749539595,6,false_negatives,14
6,31,0.9263351749539595,7,false_negatives,1
7,31,0.9263351749539595,8,false_negatives,4
8,31,0.9263351749539595,9,false_negatives,6
9,31,0.9263351749539595,10,false_negatives,1
10,31,0.9263351749539595,11,false_negatives,1
11,31,0.9263351749539595,12,false_negatives,15
0,31,0.9263351749539595,1,true_positives,1006
0,32,0.798311444652908,1,false_positives,49
1,32,0.798311444652908,2,false_positives,41
2,32,0.798311444652908,3,false_positives,3
0,32,0.798311444652908,1,false_negatives,65
1,32,0.798311444652908,2,false_negatives,1
2,32,0.798311444652908,3,false_negatives,13
3,32,0.798311444652908,4,false_negatives,1
4,32,0.798311444652908,5,false_negatives,41
5,32,0.798311444652908,6,false_negatives,1
0,32,0.798311444652908,1,true_positives,851
0,33,0.9299163179916318,1,false_positives,2
1,33,0.9299163179916318,2,false_positives,1
2,33,0.9299163179916318,3,false_positives,2
3,33,0.9299163179916318,4,false_positives,1
4,33,0.9299163179916318,5,false_positives,2
5,33,0.9299163179916318,6,false_positives,2
6,33,0.9299163179916318,7,false_positives,3
7,33,0.9299163179916318,8,false_positives,1
8,33,0.9299163179916318,9,false_positives,5
0,33,0.9299163179916318,1,false_negatives,9
1,33,0.9299163179916318,2,false_negatives,2
2,33,0.9299163179916318,3,false_negatives,1
3,33,0.9299163179916318,4,false_negatives,3
4,33,0.9299163179916318,5,false_negatives,1
5,33,0.9299163179916318,6,false_negatives,3
6,33,0.9299163179916318,7,false_negatives,1
7,33,0.9299163179916318,8,false_negatives,22
8,33,0.9299163179916318,9,false_negatives,1
9,33,0.9299163179916318,10,false_negatives,5
0,33,0.9299163179916318,1,true_positives,889
0,34,0.9458264234383638,1,false_positives,1
1,34,0.9458264234383638,2,false_positives,1
2,34,0.9458264234383638,3,false_positives,6
3,34,0.9458264234383638,4,false_positives,1
4,34,0.9458264234383638,5,false_positives,28
5,34,0.9458264234383638,6,false_positives,1
6,34,0.9458264234383638,7,false_positives,1
7,34,0.9458264234383638,8,false_positives,5
8,34,0.9458264234383638,9,false_positives,2
9,34,0.9458264234383638,10,false_positives,12
10,34,0.9458264234383638,11,false_positives,2
11,34,0.9458264234383638,12,false_positives,1
12,34,0.9458264234383638,13,false_positives,8
13,34,0.9458264234383638,14,false_positives,2
14,34,0.9458264234383638,15,false_positives,22
15,34,0.9458264234383638,16,false_positives,5
16,34,0.9458264234383638,17,false_positives,1
17,34,0.9458264234383638,18,false_positives,1
18,34,0.9458264234383638,19,false_positives,57
0,34,0.9458264234383638,1,false_negatives,84
1,34,0.9458264234383638,2,false_negatives,2
2,34,0.9458264234383638,3,false_negatives,1
3,34,0.9458264234383638,4,false_negatives,7
4,34,0.9458264234383638,5,false_negatives,2
5,34,0.9458264234383638,6,false_negatives,2
6,34,0.9458264234383638,7,false_negatives,1
7,34,0.9458264234383638,8,false_negatives,3
8,34,0.9458264234383638,9,false_negatives,1
9,34,0.9458264234383638,10,false_negatives,1
10,34,0.9458264234383638,11,false_negatives,105
11,34,0.9458264234383638,12,false_negatives,3
12,34,0.9458264234383638,13,false_negatives,60
13,34,0.9458264234383638,14,false_negatives,1
14,34,0.9458264234383638,15,false_negatives,3
15,34,0.9458264234383638,16,false_negatives,1
16,34,0.9458264234383638,17,false_negatives,28
17,34,0.9458264234383638,18,false_negatives,2
18,34,0.9458264234383638,19,false_negatives,6
19,34,0.9458264234383638,20,false_negatives,20
0,34,0.9458264234383638,1,true_positives,8555
0,35,0.9558939354161197,1,false_positives,4
1,35,0.9558939354161197,2,false_positives,1
2,35,0.9558939354161197,3,false_positives,1
3,35,0.9558939354161197,4,false_positives,1
4,35,0.9558939354161197,5,false_positives,2
5,35,0.9558939354161197,6,false_positives,34
6,35,0.9558939354161197,7,false_positives,1
7,35,0.9558939354161197,8,false_positives,1
8,35,0.9558939354161197,9,false_positives,3
9,35,0.9558939354161197,10,false_positives,1
10,35,0.9558939354161197,11,false_positives,2
11,35,0.9558939354161197,12,false_positives,1
12,35,0.9558939354161197,13,false_positives,5
13,35,0.9558939354161197,14,false_positives,20
14,35,0.9558939354161197,15,false_positives,9
15,35,0.9558939354161197,16,false_positives,3
16,35,0.9558939354161197,17,false_positives,1
17,35,0.9558939354161197,18,false_positives,6
18,35,0.9558939354161197,19,false_positives,3
19,35,0.9558939354161197,20,false_positives,1
0,35,0.9558939354161197,1,false_negatives,12
1,35,0.9558939354161197,2,false_negatives,2
2,35,0.9558939354161197,3,false_negatives,1
3,35,0.9558939354161197,4,false_negatives,2
4,35,0.9558939354161197,5,false_negatives,2
5,35,0.9558939354161197,6,false_negatives,2
6,35,0.9558939354161197,7,false_negatives,1
7,35,0.9558939354161197,8,false_negatives,6
8,35,0.9558939354161197,9,false_negatives,1
9,35,0.9558939354161197,10,false_negatives,1
10,35,0.9558939354161197,11,false_negatives,14
11,35,0.9558939354161197,12,false_negatives,1
12,35,0.9558939354161197,13,false_negatives,3
13,35,0.9558939354161197,14,false_negatives,11
14,35,0.9558939354161197,15,false_negatives,9
0,35,0.9558939354161197,1,true_positives,3641
0,36,0.8565678542289911,1,false_positives,175
1,36,0.8565678542289911,2,false_positives,1
2,36,0.8565678542289911,3,false_positives,1
3,36,0.8565678542289911,4,false_positives,2
4,36,0.8565678542289911,5,false_positives,1
5,36,0.8565678542289911,6,false_positives,3
6,36,0.8565678542289911,7,false_positives,2
7,36,0.8565678542289911,8,false_positives,2
8,36,0.8565678542289911,9,false_positives,2
9,36,0.8565678542289911,10,false_positives,1
10,36,0.8565678542289911,11,false_positives,3
11,36,0.8565678542289911,12,false_positives,392
12,36,0.8565678542289911,13,false_positives,1
13,36,0.8565678542289911,14,false_positives,22
14,36,0.8565678542289911,15,false_positives,308
15,36,0.8565678542289911,16,false_positives,1
16,36,0.8565678542289911,17,false_positives,4
17,36,0.8565678542289911,18,false_positives,1
18,36,0.8565678542289911,19,false_positives,1
19,36,0.8565678542289911,20,false_positives,1
20,36,0.8565678542289911,21,false_positives,1
21,36,0.8565678542289911,22,false_positives,1
22,36,0.8565678542289911,23,false_positives,1
23,36,0.8565678542289911,24,false_positives,1
24,36,0.8565678542289911,25,false_positives,73
25,36,0.8565678542289911,26,false_positives,3
26,36,0.8565678542289911,27,false_positives,1
27,36,0.8565678542289911,28,false_positives,1
28,36,0.8565678542289911,29,false_positives,24
29,36,0.8565678542289911,30,false_positives,36
30,36,0.8565678542289911,31,false_positives,2
31,36,0.8565678542289911,32,false_positives,5
32,36,0.8565678542289911,33,false_positives,1
0,36,0.8565678542289911,1,false_negatives,21
1,36,0.8565678542289911,2,false_negatives,1
2,36,0.8565678542289911,3,false_negatives,1
3,36,0.8565678542289911,4,false_negatives,55
4,36,0.8565678542289911,5,false_negatives,3
5,36,0.8565678542289911,6,false_negatives,1
6,36,0.8565678542289911,7,false_negatives,1
7,36,0.8565678542289911,8,false_negatives,1
8,36,0.8565678542289911,9,false_negatives,1
9,36,0.8565678542289911,10,false_negatives,2
10,36,0.8565678542289911,11,false_negatives,1
11,36,0.8565678542289911,12,false_negatives,1
12,36,0.8565678542289911,13,false_negatives,45
13,36,0.8565678542289911,14,false_negatives,1
14,36,0.8565678542289911,15,false_negatives,1
15,36,0.8565678542289911,16,false_negatives,1
16,36,0.8565678542289911,17,false_negatives,2
17,36,0.8565678542289911,18,false_negatives,3
18,36,0.8565678542289911,19,false_negatives,37
19,36,0.8565678542289911,20,false_negatives,5
20,36,0.8565678542289911,21,false_negatives,5
21,36,0.8565678542289911,22,false_negatives,1
22,36,0.8565678542289911,23,false_negatives,1
23,36,0.8565678542289911,24,false_negatives,1
24,36,0.8565678542289911,25,false_negatives,2
25,36,0.8565678542289911,26,false_negatives,24
26,36,0.8565678542289911,27,false_negatives,6
27,36,0.8565678542289911,28,false_negatives,1
28,36,0.8565678542289911,29,false_negatives,1
29,36,0.8565678542289911,30,false_negatives,1
30,36,0.8565678542289911,31,false_negatives,164
31,36,0.8565678542289911,32,false_negatives,2
32,36,0.8565678542289911,33,false_negatives,1
33,36,0.8565678542289911,34,false_negatives,3
34,36,0.8565678542289911,35,false_negatives,1
35,36,0.8565678542289911,36,false_negatives,1
36,36,0.8565678542289911,37,false_negatives,2
37,36,0.8565678542289911,38,false_negatives,1035
38,36,0.8565678542289911,39,false_negatives,97
39,36,0.8565678542289911,40,false_negatives,1
40,36,0.8565678542289911,41,false_negatives,1
41,36,0.8565678542289911,42,false_negatives,2
42,36,0.8565678542289911,43,false_negatives,2
43,36,0.8565678542289911,44,false_negatives,1
44,36,0.8565678542289911,45,false_negatives,3
45,36,0.8565678542289911,46,false_negatives,13
46,36,0.8565678542289911,47,false_negatives,1
47,36,0.8565678542289911,48,false_negatives,6
0,36,0.8565678542289911,1,true_positives,15722
1,36,0.8565678542289911,2,true_positives,1
2,36,0.8565678542289911,3,true_positives,4
3,36,0.8565678542289911,4,true_positives,8
4,36,0.8565678542289911,5,true_positives,2
5,36,0.8565678542289911,6,true_positives,1
6,36,0.8565678542289911,7,true_positives,7
7,36,0.8565678542289911,8,true_positives,2
8,36,0.8565678542289911,9,true_positives,1
0,37,0.8810939357907254,1,false_positives,55
1,37,0.8810939357907254,2,false_positives,18
2,37,0.8810939357907254,3,false_positives,12
3,37,0.8810939357907254,4,false_positives,1
4,37,0.8810939357907254,5,false_positives,1
5,37,0.8810939357907254,6,false_positives,5
6,37,0.8810939357907254,7,false_positives,11
0,37,0.8810939357907254,1,false_negatives,54
1,37,0.8810939357907254,2,false_negatives,4
2,37,0.8810939357907254,3,false_negatives,20
3,37,0.8810939357907254,4,false_negatives,1
4,37,0.8810939357907254,5,false_negatives,2
5,37,0.8810939357907254,6,false_negatives,16
0,37,0.8810939357907254,1,true_positives,1482
0,38,0.8932496075353218,1,false_positives,3
1,38,0.8932496075353218,2,false_positives,1
2,38,0.8932496075353218,3,false_positives,1
3,38,0.8932496075353218,4,false_positives,2
4,38,0.8932496075353218,5,false_positives,2
5,38,0.8932496075353218,6,false_positives,1
6,38,0.8932496075353218,7,false_positives,1
7,38,0.8932496075353218,8,false_positives,1
0,38,0.8932496075353218,1,false_negatives,18
1,38,0.8932496075353218,2,false_negatives,5
2,38,0.8932496075353218,3,false_negatives,4
3,38,0.8932496075353218,4,false_negatives,8
4,38,0.8932496075353218,5,false_negatives,10
5,38,0.8932496075353218,6,false_negatives,11
0,38,0.8932496075353218,1,true_positives,569
0,39,0.8734939759036144,1,false_positives,2
1,39,0.8734939759036144,2,false_positives,2
2,39,0.8734939759036144,3,false_positives,13
3,39,0.8734939759036144,4,false_positives,3
4,39,0.8734939759036144,5,false_positives,2
5,39,0.8734939759036144,6,false_positives,18
0,39,0.8734939759036144,1,false_negatives,1
1,39,0.8734939759036144,2,false_negatives,3
2,39,0.8734939759036144,3,false_negatives,9
3,39,0.8734939759036144,4,false_negatives,2
4,39,0.8734939759036144,5,false_negatives,22
5,39,0.8734939759036144,6,false_negatives,7
0,39,0.8734939759036144,1,true_positives,580
0,40,0.8205128205128205,1,false_positives,14
1,40,0.8205128205128205,2,false_positives,1
2,40,0.8205128205128205,3,false_positives,1
3,40,0.8205128205128205,4,false_positives,46
4,40,0.8205128205128205,5,false_positives,22
5,40,0.8205128205128205,6,false_positives,1
6,40,0.8205128205128205,7,false_positives,5
0,40,0.8205128205128205,1,false_negatives,3
1,40,0.8205128205128205,2,false_negatives,1
2,40,0.8205128205128205,3,false_negatives,90
3,40,0.8205128205128205,4,false_negatives,6
4,40,0.8205128205128205,5,false_negatives,3
5,40,0.8205128205128205,6,false_negatives,6
6,40,0.8205128205128205,7,false_negatives,105
7,40,0.8205128205128205,8,false_negatives,1
8,40,0.8205128205128205,9,false_negatives,1
9,40,0.8205128205128205,10,false_negatives,1
10,40,0.8205128205128205,11,false_negatives,1
0,40,0.8205128205128205,1,true_positives,1408
0,41,0.9044083526682135,1,false_positives,17
1,41,0.9044083526682135,2,false_positives,12
2,41,0.9044083526682135,3,false_positives,2
3,41,0.9044083526682135,4,false_positives,1
4,41,0.9044083526682135,5,false_positives,35
5,41,0.9044083526682135,6,false_positives,8
6,41,0.9044083526682135,7,false_positives,4
0,41,0.9044083526682135,1,false_negatives,1
1,41,0.9044083526682135,2,false_negatives,16
2,41,0.9044083526682135,3,false_negatives,68
3,41,0.9044083526682135,4,false_negatives,7
4,41,0.9044083526682135,5,false_negatives,1
5,41,0.9044083526682135,6,false_negatives,2
6,41,0.9044083526682135,7,false_negatives,14
7,41,0.9044083526682135,8,false_negatives,1
8,41,0.9044083526682135,9,false_negatives,1
9,41,0.9044083526682135,10,false_negatives,6
10,41,0.9044083526682135,11,false_negatives,4
11,41,0.9044083526682135,12,false_negatives,6
0,41,0.9044083526682135,1,true_positives,1949
0,42,0.860919540229885,1,false_positives,1
1,42,0.860919540229885,2,false_positives,1
2,42,0.860919540229885,3,false_positives,1
3,42,0.860919540229885,4,false_positives,1
4,42,0.860919540229885,5,false_positives,2
5,42,0.860919540229885,6,false_positives,1
6,42,0.860919540229885,7,false_positives,35
7,42,0.860919540229885,8,false_positives,10
8,42,0.860919540229885,9,false_positives,1
9,42,0.860919540229885,10,false_positives,10
0,42,0.860919540229885,1,false_negatives,3
1,42,0.860919540229885,2,false_negatives,1
2,42,0.860919540229885,3,false_negatives,1
3,42,0.860919540229885,4,false_negatives,2
4,42,0.860919540229885,5,false_negatives,26
5,42,0.860919540229885,6,false_negatives,1
6,42,0.860919540229885,7,false_negatives,24
0,42,0.860919540229885,1,true_positives,749
0,43,0.8888888888888888,1,false_positives,2
1,43,0.8888888888888888,2,false_positives,6
2,43,0.8888888888888888,3,false_positives,1
3,43,0.8888888888888888,4,false_positives,6
0,43,0.8888888888888888,1,false_negatives,2
1,43,0.8888888888888888,2,false_negatives,2
2,43,0.8888888888888888,3,false_negatives,2
3,43,0.8888888888888888,4,false_negatives,5
4,43,0.8888888888888888,5,false_negatives,8
0,43,0.8888888888888888,1,true_positives,272
0,44,0.9161172161172161,1,false_positives,1
1,44,0.9161172161172161,2,false_positives,13
2,44,0.9161172161172161,3,false_positives,5
3,44,0.9161172161172161,4,false_positives,5
